id,plan_id,payer_id,drug_name,state_name,coverage_status,drug_tier,drug_requirements,is_prior_authorization_required,is_step_therapy_required,is_quantity_limit_applied,confidence_score,source_url,plan_name,payer_name,file_name,ndc_code,jcode,coverage_details,status
d88bb905-17e9-4ba6-bf7e-bfeeb92c4d1d,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,Aspirin,Colorado,Covered,Tier 1,,No,No,No,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
339ffb56-e2b6-4407-8144-38db4af4627d,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,ASPIRIN,Colorado,Covered,Tier 1,,No,No,No,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
07dde13c-c392-41f0-b7cf-0cf9c24aa3ed,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,atorvastatin,Colorado,Covered,Tier 1,,No,No,No,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
b0452c83-88b9-4ea3-bf82-d11fa9cf4406,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,HUMIRA,Colorado,Covered with Conditions,Specialty,"['PA', 'QL']",Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
309f8c08-18aa-47ea-a0d3-7a655253c6a5,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,PHENDIMETRAZINE TARTRATE ER ORAL CAPSULE EXTENDED RELEASE 24 HOUR,Colorado,Covered with Conditions,3,PA; BE; QL,Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
7b6d6551-7b66-4725-8ade-2f95f832a38c,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,phendimetrazine tartrate oral tablet,Colorado,Covered with Conditions,1 or 1 b,PA; BE; QL,Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
146ae690-60fe-444c-8b35-8de1e104b6b3,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,phentermine hcl oral capsule,Colorado,Covered with Conditions,1 or 1 b,PA; BE; QL,Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
31458f3f-ba34-4cac-95e7-e3e92298efe5,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,phentermine hcl oral tablet 37.5,Colorado,Covered with Conditions,1 or 1 b,PA; BE; QL,Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
725e9550-b1eb-401d-9e98-fe6eb7226eb0,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,ZEPBOUND SUBCUTANEOUS SOLUTION AUTO- INJECTOR,Colorado,Covered with Conditions,2,PA; BE; QL,Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
fb0955e1-7b47-4b70-87ff-3816a5958fab,71c76176-dcc4-43cb-a9af-580cde2bce66,2901f5f9-146d-4eca-9c48-6427d43a3e9b,liraglutide -weight management subcutaneous solution pen-injector,Colorado,Covered with Conditions,1 or 1 b,PA; BE; QL,Yes,No,Yes,0.95,https://fm.formularynavigator.com/FBO/143/National_Direct_4_Tier_ABCBS.pdf,National Direct Drug List-Four Tier Drug Plan,ANTHEM BLUECROSS BLUESHIELD,Colorado_ANTHEM BLUECROSS BLUESHIELD_National Direct Drug List-Four Tier Drug Plan.pdf,,,,completed
